record_id,index,Timestamp,In The Lead,Vote Margin,Votes Remaining (est.),Change,State,Leader Batch Breakdown,Trailer Batch Breakdown,Trailer Batch Trend,Trailer Hurdle,Margin_change_estimate,Type
1968,1968,2020-11-06 17:53:42 UTC,Biden,20352,146354,556,Nevada,32.9,67.1,38.4,57.1,,
1969,1969,2020-11-06 17:05:29 UTC,Biden,20542,146935,22,Nevada,36.4,63.6,37.7,57.2,,
1970,1970,2020-11-06 17:01:42 UTC,Biden,20548,146958,6,Nevada,16.7,83.3,37.7,57.2,,
1971,1971,2020-11-06 16:58:02 UTC,Biden,20552,146965,5191,Nevada,34.0,66.0,37.7,57.2,,
1972,1972,2020-11-06 16:49:49 UTC,Biden,22209,152472,245,Nevada,77.1,22.9,32.2,57.5,,
1973,1973,2020-11-06 16:32:19 UTC,Biden,22076,152723,29352,Nevada,68.1,31.9,32.6,57.4,,
1974,1974,2020-11-05 18:24:54 UTC,Biden,11438,183045,0,Nevada,,,43.3,53.2,,
1975,1975,2020-11-05 18:03:08 UTC,Biden,11438,183060,1237,Nevada,35.9,64.1,43.3,53.2,,
1976,1976,2020-11-05 17:32:18 UTC,Biden,11787,183973,11271,Nevada,51.5,48.5,42.3,53.3,,
1977,1977,2020-11-05 17:21:28 UTC,Biden,11454,196162,941,Nevada,32.1,67.9,37.9,53.0,,
1978,1978,2020-11-05 17:16:26 UTC,Biden,11791,197181,951,Nevada,36.8,63.2,36.0,53.1,,
1979,1979,2020-11-05 17:12:52 UTC,Biden,12042,198176,0,Nevada,,,34.1,53.1,,
1980,1980,2020-11-05 17:09:07 UTC,Biden,12042,198176,13807,Nevada,65.9,34.1,34.1,53.1,,
1981,1981,2020-11-04 13:28:22 UTC,Biden,7647,212461,0,Nevada,,,,51.8,,
1982,1982,2020-11-20 20:43:32 UTC,Biden,59267,1752,94,New Hampshire,16.0,84.0,45.1,1771.1,,
1983,1983,2020-11-20 20:35:12 UTC,Biden,59331,1846,Unknown,New Hampshire,26.7,73.3,44.9,1685.2,,
1984,1984,2020-11-10 20:17:01 UTC,Biden,59277,1729,31,New Hampshire,90.3,9.7,45.0,1794.2,,
1985,1985,2020-11-10 20:07:20 UTC,Biden,59252,Unknown,Unknown,New Hampshire,25.3,74.7,45.0,,,
1986,1986,2020-11-09 18:16:49 UTC,Biden,59211,Unknown,3117,New Hampshire,84.9,15.1,45.0,,,
1987,1987,2020-11-06 23:16:34 UTC,Biden,57036,2987,29,New Hampshire,69.0,31.0,49.3,1021.5,,
1988,1988,2020-11-06 23:07:08 UTC,Biden,57025,3017,30,New Hampshire,100.0,0.0,49.4,1011.6,,
1989,1989,2020-11-06 21:30:56 UTC,Biden,56995,3047,30,New Hampshire,100.0,0.0,49.4,1001.7,,
1990,1990,2020-11-06 21:14:54 UTC,Biden,56965,3122,14,New Hampshire,85.7,14.3,49.5,978.3,,
1991,1991,2020-11-06 21:06:01 UTC,Biden,56955,3136,5,New Hampshire,0.0,100.0,49.5,974.0,,
1992,1992,2020-11-06 20:58:52 UTC,Biden,56960,3141,90,New Hampshire,100.0,0.0,49.5,972.6,,
1993,1993,2020-11-06 20:42:56 UTC,Biden,56870,3231,0,New Hampshire,,,49.7,945.5,,
1994,1994,2020-11-06 18:27:02 UTC,Biden,56870,3371,3771,New Hampshire,53.2,46.8,49.7,908.3,,
1995,1995,2020-11-06 15:27:32 UTC,Biden,56625,7200,0,New Hampshire,,,50.9,450.1,,
1996,1996,2020-11-06 00:55:18 UTC,Biden,56873,7200,Unknown,New Hampshire,100.0,0.0,51.1,451.9,,
1997,1997,2020-11-05 04:22:05 UTC,Biden,56963,7110,16710,New Hampshire,53.7,46.3,50.9,457.6,,
1998,1998,2020-11-05 03:57:56 UTC,Biden,55743,24045,17607,New Hampshire,43.4,56.6,54.2,167.9,,
1999,1999,2020-11-05 03:53:39 UTC,Biden,58074,41886,1646,New Hampshire,51.1,48.9,44.0,120.5,,
2000,2000,2020-11-05 03:46:55 UTC,Biden,58038,43559,5273,New Hampshire,45.4,54.6,43.5,117.8,,
2001,2001,2020-11-05 03:33:23 UTC,Biden,58523,48953,538,New Hampshire,29.4,70.6,40.9,110.8,,
2002,2002,2020-11-05 03:11:54 UTC,Biden,58745,49498,4408,New Hampshire,54.2,45.8,40.6,110.4,,
2003,2003,2020-11-05 02:53:07 UTC,Biden,58377,54013,23627,New Hampshire,60.7,39.3,41.6,105.0,,
2004,2004,2020-11-05 02:47:23 UTC,Biden,53314,78345,1741,New Hampshire,58.1,41.9,48.6,84.6,,
2005,2005,2020-11-05 02:43:35 UTC,Biden,53033,80123,2491,New Hampshire,40.7,59.3,49.1,83.7,,
2006,2006,2020-11-05 02:35:04 UTC,Biden,53494,82662,16394,New Hampshire,53.2,46.8,48.4,82.9,,
2007,2007,2020-11-05 02:26:44 UTC,Biden,52438,99359,866,New Hampshire,52.1,47.9,48.6,76.9,,
2008,2008,2020-11-05 01:59:02 UTC,Biden,52402,100240,15643,New Hampshire,49.5,50.5,48.7,76.6,,
2009,2009,2020-11-05 01:43:11 UTC,Biden,52569,116113,3064,New Hampshire,50.8,49.2,46.2,73.0,,
2010,2010,2020-11-05 01:41:10 UTC,Biden,52519,119228,405,New Hampshire,50.9,49.1,46.9,72.4,,
2011,2011,2020-11-05 01:32:24 UTC,Biden,52512,119640,281,New Hampshire,44.8,55.2,46.9,72.3,,
2012,2012,2020-11-05 01:28:06 UTC,Biden,52541,119925,651,New Hampshire,39.5,60.5,47.0,72.3,,
2013,2013,2020-11-05 01:24:21 UTC,Biden,52678,120587,4088,New Hampshire,65.8,34.2,47.0,72.2,,
2014,2014,2020-11-05 01:21:51 UTC,Biden,51390,124750,8447,New Hampshire,48.1,51.9,49.6,71.0,,
2015,2015,2020-11-05 01:16:26 UTC,Biden,51717,133335,7204,New Hampshire,57.8,42.2,48.8,69.7,,
2016,2016,2020-11-05 01:00:02 UTC,Biden,50587,140641,754,New Hampshire,73.3,26.7,50.2,68.3,,
2017,2017,2020-11-05 00:16:49 UTC,Biden,50235,141401,1283,New Hampshire,68.2,31.8,50.7,68.1,,
2018,2018,2020-11-04 23:41:34 UTC,Biden,49768,142699,1503,New Hampshire,45.7,54.3,51.4,67.7,,
2019,2019,2020-11-04 23:28:04 UTC,Biden,49897,144234,2786,New Hampshire,41.3,58.7,51.2,67.6,,
2020,2020,2020-11-04 23:24:27 UTC,Biden,50381,147073,917,New Hampshire,42.6,57.4,51.1,67.4,,
2021,2021,2020-11-04 23:01:02 UTC,Biden,50516,147999,1887,New Hampshire,46.4,53.6,51.1,67.4,,
2022,2022,2020-11-04 22:54:58 UTC,Biden,50653,149899,229,New Hampshire,45.9,54.1,51.1,67.2,,
2023,2023,2020-11-04 22:52:13 UTC,Biden,50672,150132,1028,New Hampshire,39.1,60.9,51.0,67.2,,
2024,2024,2020-11-04 22:44:27 UTC,Biden,50896,151190,1894,New Hampshire,55.4,44.6,50.3,67.1,,
2025,2025,2020-11-04 22:36:06 UTC,Biden,50690,153118,2768,New Hampshire,39.1,60.9,50.0,66.8,,
2026,2026,2020-11-04 22:31:46 UTC,Biden,51294,155934,526,New Hampshire,43.9,56.1,48.1,66.7,,
2027,2027,2020-11-04 22:28:41 UTC,Biden,51358,156462,236,New Hampshire,44.9,55.1,47.8,66.7,,
2028,2028,2020-11-04 22:27:15 UTC,Biden,51382,156706,2135,New Hampshire,51.4,48.6,47.7,66.7,,
2029,2029,2020-11-04 22:21:41 UTC,Biden,51323,158889,180,New Hampshire,40.0,60.0,47.4,66.4,,
2030,2030,2020-11-04 22:19:33 UTC,Biden,51359,159072,2348,New Hampshire,59.2,40.8,47.3,66.4,,
2031,2031,2020-11-04 22:07:05 UTC,Biden,50927,161464,2424,New Hampshire,48.9,51.1,46.9,66.0,,
2032,2032,2020-11-04 22:04:57 UTC,Biden,50981,163945,1727,New Hampshire,58.4,41.6,46.3,65.8,,
2033,2033,2020-11-04 22:01:03 UTC,Biden,50690,165699,1995,New Hampshire,46.7,53.3,47.0,65.6,,
2034,2034,2020-11-04 21:55:46 UTC,Biden,50823,167739,6656,New Hampshire,51.9,48.1,47.3,65.4,,
2035,2035,2020-11-04 21:54:32 UTC,Biden,50567,174540,0,New Hampshire,,,47.6,64.7,,
2036,2036,2020-11-04 21:50:52 UTC,Biden,50567,174540,5405,New Hampshire,42.0,58.0,47.6,64.7,,
2037,2037,2020-11-04 21:41:50 UTC,Biden,51428,180081,8004,New Hampshire,59.9,40.1,44.7,64.5,,
2038,2038,2020-11-04 21:29:17 UTC,Biden,49840,188218,440,New Hampshire,56.8,43.2,48.0,63.5,,
2039,2039,2020-11-04 18:15:15 UTC,Biden,49780,188667,536,New Hampshire,42.4,57.6,48.2,63.4,,
2040,2040,2020-11-04 17:57:21 UTC,Biden,49862,189211,2275,New Hampshire,63.7,36.3,47.7,63.4,,
2041,2041,2020-11-04 17:41:18 UTC,Biden,49237,191528,1247,New Hampshire,64.6,35.4,50.9,63.1,,
2042,2042,2020-11-04 17:33:32 UTC,Biden,48872,192801,949,New Hampshire,61.4,38.6,53.7,62.9,,
2043,2043,2020-11-04 17:24:40 UTC,Biden,48655,193757,768,New Hampshire,44.9,55.1,56.1,62.8,,
2044,2044,2020-11-04 16:32:53 UTC,Biden,48733,194541,630,New Hampshire,48.3,51.7,56.2,62.7,,
2045,2045,2020-11-04 16:30:00 UTC,Biden,48755,195193,4568,New Hampshire,43.2,56.8,56.8,62.7,,
2046,2046,2020-11-04 13:28:22 UTC,Biden,49377,199832,0,New Hampshire,,,,62.6,,
2047,2047,2020-12-07 23:47:03 UTC,Biden,725061,Unknown,0,New Jersey,,,47.5,,,
2048,2048,2020-12-07 22:22:06 UTC,Biden,725061,Unknown,198,New Jersey,32.3,67.7,47.5,,,
2049,2049,2020-12-02 17:18:21 UTC,Biden,725131,206,133,New Jersey,65.4,34.6,47.4,178898.5,,
2050,2050,2020-12-02 16:33:22 UTC,Biden,725090,342,1493,New Jersey,57.1,42.9,47.5,107771.3,,
2051,2051,2020-11-24 13:22:21 UTC,Biden,724877,Unknown,0,New Jersey,,,47.9,,,
2052,2052,2020-11-23 13:22:20 UTC,Biden,724877,Unknown,14288,New Jersey,56.6,43.4,47.9,,,
2053,2053,2020-11-21 00:47:35 UTC,Biden,722993,13032,29203,New Jersey,48.0,52.0,52.3,2868.8,,
2054,2054,2020-11-20 20:24:52 UTC,Biden,724162,42849,7,New Jersey,71.4,28.6,40.6,908.7,,
2055,2055,2020-11-20 18:29:42 UTC,Biden,724159,42856,2811,New Jersey,37.0,63.0,40.6,908.5,,
2056,2056,2020-11-20 18:19:41 UTC,Biden,724890,45731,7516,New Jersey,47.3,52.7,36.8,855.4,,
2057,2057,2020-11-20 15:00:19 UTC,Biden,725294,53395,13360,New Jersey,72.5,27.5,29.2,740.2,,
2058,2058,2020-11-20 14:45:19 UTC,Biden,719280,66944,574,New Jersey,46.2,53.8,27.0,595.9,,
2059,2059,2020-11-20 14:21:01 UTC,Biden,719324,67531,4010,New Jersey,48.2,51.8,26.4,591.2,,
2060,2060,2020-11-19 21:44:02 UTC,Biden,719468,71640,41092,New Jersey,77.5,22.5,22.5,560.3,,
2061,2061,2020-11-19 21:25:42 UTC,Biden,696882,113113,10629,New Jersey,35.5,64.5,47.0,363.0,,
2062,2062,2020-11-19 18:30:41 UTC,Biden,699971,124012,13329,New Jersey,67.5,32.5,42.1,336.8,,
2063,2063,2020-11-19 18:19:20 UTC,Biden,695314,137934,10203,New Jersey,51.9,48.1,44.6,306.1,,
2064,2064,2020-11-19 14:43:51 UTC,Biden,694921,152276,607,New Jersey,55.2,44.8,37.8,281.9,,
2065,2065,2020-11-19 14:30:13 UTC,Biden,694858,152894,3921,New Jersey,45.4,54.6,37.5,280.9,,
2066,2066,2020-11-19 14:22:11 UTC,Biden,695217,156877,1726,New Jersey,48.3,51.7,33.9,275.2,,
2067,2067,2020-11-19 12:45:52 UTC,Biden,695275,158874,7343,New Jersey,59.0,41.0,33.0,272.4,,
2068,2068,2020-11-19 02:44:09 UTC,Biden,693954,166338,101,New Jersey,52.5,47.5,31.7,262.0,,
2069,2069,2020-11-19 00:50:09 UTC,Biden,693949,166441,2560,New Jersey,68.2,31.8,31.6,261.8,,
2070,2070,2020-11-18 21:14:30 UTC,Biden,693019,169021,4426,New Jersey,63.4,36.6,31.9,258.3,,
2071,2071,2020-11-18 15:29:12 UTC,Biden,691831,173514,142,New Jersey,80.3,19.7,31.8,252.6,,
2072,2072,2020-11-18 01:07:39 UTC,Biden,691745,173659,14407,New Jersey,72.5,27.5,31.8,252.4,,
2073,2073,2020-11-17 23:17:19 UTC,Biden,685264,188240,489,New Jersey,51.9,48.1,37.3,235.0,,
2074,2074,2020-11-17 22:26:58 UTC,Biden,685245,188743,25083,New Jersey,64.6,35.4,37.2,234.5,,
2075,2075,2020-11-17 21:32:18 UTC,Biden,677932,214183,2272,New Jersey,47.8,52.2,44.0,210.8,,
2076,2076,2020-11-17 20:22:19 UTC,Biden,678032,216517,5450,New Jersey,58.4,41.6,43.5,209.1,,
2077,2077,2020-11-17 20:16:59 UTC,Biden,677114,222108,7408,New Jersey,58.2,41.8,44.0,204.9,,
2078,2078,2020-11-17 19:04:43 UTC,Biden,675900,229651,47899,New Jersey,55.2,44.8,44.8,199.5,,
2079,2079,2020-11-17 18:46:03 UTC,Biden,670893,278164,4653,New Jersey,57.7,42.3,36.3,172.5,,
2080,2080,2020-11-17 06:06:19 UTC,Biden,670172,282901,4151,New Jersey,61.2,38.8,34.4,170.4,,
2081,2081,2020-11-17 01:43:34 UTC,Biden,669241,287125,19754,New Jersey,65.1,34.9,33.3,168.4,,
2082,2082,2020-11-16 22:50:53 UTC,Biden,663283,307231,10018,New Jersey,70.3,29.7,41.5,159.7,,
2083,2083,2020-11-16 21:57:32 UTC,Biden,659207,317358,3332,New Jersey,52.3,47.7,47.5,155.5,,
2084,2084,2020-11-16 20:53:12 UTC,Biden,659051,320777,2927,New Jersey,44.3,55.7,47.5,154.4,,
2085,2085,2020-11-16 20:27:53 UTC,Biden,659384,323766,2465,New Jersey,70.0,30.0,46.7,153.5,,
2086,2086,2020-11-16 17:16:11 UTC,Biden,658397,326262,3232,New Jersey,39.4,60.6,48.1,152.5,,
2087,2087,2020-11-16 16:03:33 UTC,Biden,659079,329604,4736,New Jersey,51.1,48.9,46.7,151.6,,
2088,2088,2020-11-16 15:52:53 UTC,Biden,658975,334513,0,New Jersey,,,46.5,150.1,,
2089,2089,2020-11-15 20:09:50 UTC,Biden,658975,334513,1130,New Jersey,80.9,19.1,46.5,150.1,,
2090,2090,2020-11-14 22:11:08 UTC,Biden,658277,335650,39730,New Jersey,52.4,47.6,47.6,149.6,,
2091,2091,2020-11-14 16:39:04 UTC,Biden,656367,376566,0,New Jersey,,,44.5,138.6,,
2092,2092,2020-11-14 12:59:45 UTC,Biden,656367,376566,510,New Jersey,46.3,53.7,44.5,138.6,,
2093,2093,2020-11-14 12:52:23 UTC,Biden,656405,377091,1639,New Jersey,67.9,32.1,44.5,138.4,,
2094,2094,2020-11-14 12:45:05 UTC,Biden,655818,378746,2948,New Jersey,46.2,53.8,45.8,138.0,,
2095,2095,2020-11-14 12:36:46 UTC,Biden,656042,381742,2253,New Jersey,35.0,65.0,45.9,137.3,,
2096,2096,2020-11-13 23:11:42 UTC,Biden,656719,384074,14970,New Jersey,65.0,35.0,45.2,136.9,,
2097,2097,2020-11-13 21:39:42 UTC,Biden,652235,399377,18266,New Jersey,44.7,55.3,50.1,133.0,,
2098,2098,2020-11-13 21:00:17 UTC,Biden,654165,418132,7120,New Jersey,59.2,40.8,49.0,129.5,,
2099,2099,2020-11-13 20:09:56 UTC,Biden,652861,425372,4756,New Jersey,55.8,44.2,50.3,128.0,,
2100,2100,2020-11-13 13:58:29 UTC,Biden,652307,430940,20621,New Jersey,46.5,53.5,50.0,126.9,,
2101,2101,2020-11-13 01:29:48 UTC,Biden,653764,451887,10105,New Jersey,57.6,42.4,47.7,123.5,,
2102,2102,2020-11-13 00:49:46 UTC,Biden,652219,462138,2424,New Jersey,31.3,68.7,51.7,121.7,,
2103,2103,2020-11-12 21:15:04 UTC,Biden,653127,464648,1318,New Jersey,39.5,60.5,50.7,121.4,,
2104,2104,2020-11-12 20:51:03 UTC,Biden,653405,466014,13576,New Jersey,54.7,45.3,50.5,121.2,,
2105,2105,2020-11-12 20:15:45 UTC,Biden,652139,479971,13195,New Jersey,45.7,54.3,55.7,119.0,,
2106,2106,2020-11-12 18:51:22 UTC,Biden,653286,493509,4314,New Jersey,43.0,57.0,56.5,117.3,,
2107,2107,2020-11-12 18:43:05 UTC,Biden,653886,497908,7453,New Jersey,42.8,57.2,56.3,116.7,,
2108,2108,2020-11-12 14:17:23 UTC,Biden,654965,505624,24855,New Jersey,44.0,56.0,52.7,115.8,,
2109,2109,2020-11-11 22:51:34 UTC,Biden,657972,531227,0,New Jersey,,,30.2,112.9,,
2110,2110,2020-11-11 20:49:33 UTC,Biden,657972,531227,11349,New Jersey,63.7,36.3,30.2,112.9,,
2111,2111,2020-11-11 20:24:54 UTC,Biden,654865,542806,17433,New Jersey,76.7,23.3,39.9,111.3,,
2112,2112,2020-11-11 17:17:23 UTC,Biden,645566,560416,7820,New Jersey,29.0,71.0,53.7,108.5,,
2113,2113,2020-11-11 17:07:04 UTC,Biden,648852,568576,740,New Jersey,35.9,64.1,47.5,108.0,,
2114,2114,2020-11-11 16:54:23 UTC,Biden,649060,569355,33780,New Jersey,52.9,47.1,47.1,107.9,,
2115,2115,2020-11-11 16:45:23 UTC,Biden,647076,603767,12143,New Jersey,53.6,46.4,52.9,104.5,,
2116,2116,2020-11-11 14:21:23 UTC,Biden,646203,616170,9788,New Jersey,38.2,61.8,52.1,103.3,,
2117,2117,2020-11-11 14:11:04 UTC,Biden,648513,626253,11153,New Jersey,48.3,51.7,46.0,102.6,,
2118,2118,2020-11-11 03:52:01 UTC,Biden,648894,637687,498,New Jersey,60.8,39.2,47.4,101.7,,
2119,2119,2020-11-11 03:23:42 UTC,Biden,648786,638197,0,New Jersey,,,47.6,101.7,,
2120,2120,2020-11-10 21:44:40 UTC,Biden,648786,638197,17731,New Jersey,57.7,42.3,47.6,101.7,,
2121,2121,2020-11-10 21:13:21 UTC,Biden,646049,656320,17273,New Jersey,44.6,55.4,60.0,100.0,,
2122,2122,2020-11-10 20:33:21 UTC,Biden,647904,674041,2142,New Jersey,40.6,59.4,60.1,98.8,,
2123,2123,2020-11-10 17:54:44 UTC,Biden,648306,676015,3533,New Jersey,41.2,58.8,59.6,98.7,,
2124,2124,2020-11-10 17:46:45 UTC,Biden,648929,679632,2506,New Jersey,30.4,69.6,59.0,98.5,,
2125,2125,2020-11-10 17:38:44 UTC,Biden,649913,682222,6297,New Jersey,26.5,73.5,57.7,98.4,,
2126,2126,2020-11-10 17:30:23 UTC,Biden,652874,688761,27826,New Jersey,46.5,53.5,53.3,98.2,,
2127,2127,2020-11-10 14:07:20 UTC,Biden,654796,717373,9701,New Jersey,48.4,51.6,56.1,96.4,,
2128,2128,2020-11-10 08:37:34 UTC,Biden,655097,727256,7355,New Jersey,44.2,55.8,57.9,95.8,,
2129,2129,2020-11-10 00:51:18 UTC,Biden,655956,734788,19402,New Jersey,40.3,59.7,58.0,95.4,,
2130,2130,2020-11-09 21:52:34 UTC,Biden,659730,754723,8079,New Jersey,48.5,51.5,53.0,94.4,,
2131,2131,2020-11-09 21:44:56 UTC,Biden,659971,763021,6543,New Jersey,34.0,66.0,51.8,93.9,,
2132,2132,2020-11-09 21:35:44 UTC,Biden,662060,769786,1204,New Jersey,36.0,64.0,46.5,93.7,,
2133,2133,2020-11-09 21:25:59 UTC,Biden,662396,771025,22596,New Jersey,53.1,46.9,45.5,93.7,,
2134,2134,2020-11-09 20:51:25 UTC,Biden,661004,794137,30894,New Jersey,58.7,41.3,41.3,92.3,,
2135,2135,2020-11-09 20:06:52 UTC,Biden,655656,825570,10696,New Jersey,63.7,36.3,47.7,90.4,,
2136,2136,2020-11-09 16:53:08 UTC,Biden,652722,836423,1971,New Jersey,40.9,59.1,53.8,89.6,,
2137,2137,2020-11-09 16:41:11 UTC,Biden,653079,838423,93922,New Jersey,46.6,53.4,53.4,89.6,,
2138,2138,2020-11-09 15:49:10 UTC,Biden,659475,933830,20065,New Jersey,53.2,46.8,46.7,85.9,,
2139,2139,2020-11-09 04:51:55 UTC,Biden,658182,954213,2506,New Jersey,48.0,52.0,44.9,85.0,,
2140,2140,2020-11-09 01:03:10 UTC,Biden,658280,956770,16344,New Jersey,55.5,44.5,45.4,85.0,,
2141,2141,2020-11-08 14:21:41 UTC,Biden,656490,973543,7149,New Jersey,64.0,36.0,46.3,84.3,,
2142,2142,2020-11-08 04:35:03 UTC,Biden,654485,980798,7439,New Jersey,42.2,57.8,47.5,83.9,,
2143,2143,2020-11-07 23:35:19 UTC,Biden,655652,988344,19535,New Jersey,54.5,45.5,41.7,83.7,,
2144,2144,2020-11-07 21:38:04 UTC,Biden,653899,1008452,20379,New Jersey,65.5,34.5,34.3,82.9,,
2145,2145,2020-11-07 21:20:39 UTC,Biden,647586,1029141,12931,New Jersey,66.0,34.0,50.6,82.0,,
2146,2146,2020-11-07 15:17:32 UTC,Biden,643443,1042373,9422,New Jersey,29.0,71.0,59.3,81.4,,
2147,2147,2020-11-07 14:16:30 UTC,Biden,647409,1052029,0,New Jersey,,,51.2,81.3,,
2148,2148,2020-11-07 14:07:12 UTC,Biden,647409,1052238,16840,New Jersey,46.7,53.3,51.2,81.3,,
2149,2149,2020-11-07 13:48:05 UTC,Biden,648535,1069529,0,New Jersey,,,42.6,80.8,,
2150,2150,2020-11-07 05:17:41 UTC,Biden,648535,1069529,7455,New Jersey,43.7,56.3,42.6,80.8,,
2151,2151,2020-11-07 02:58:27 UTC,Biden,649476,1077090,23016,New Jersey,62.0,38.0,42.5,80.6,,
2152,2152,2020-11-07 00:43:16 UTC,Biden,643964,1100632,50822,New Jersey,42.9,57.1,57.1,79.7,,
2153,2153,2020-11-06 23:58:16 UTC,Biden,651186,1152797,20296,New Jersey,45.4,54.6,50.0,78.7,,
2154,2154,2020-11-06 23:07:08 UTC,Biden,653044,1173420,18763,New Jersey,59.6,40.4,45.2,78.3,,
2155,2155,2020-11-06 22:32:23 UTC,Biden,649455,1192788,11847,New Jersey,46.8,53.2,50.2,77.7,,
2156,2156,2020-11-06 20:17:51 UTC,Biden,650212,1204894,18293,New Jersey,51.8,48.2,53.0,77.4,,
2157,2157,2020-11-06 20:08:18 UTC,Biden,649553,1223513,2113,New Jersey,57.3,42.7,57.6,77.0,,
2158,2158,2020-11-06 19:53:53 UTC,Biden,649246,1225684,100,New Jersey,50.0,50.0,59.8,76.9,,
2159,2159,2020-11-06 19:11:02 UTC,Biden,649246,1225784,274,New Jersey,43.4,56.6,59.9,76.9,,
2160,2160,2020-11-06 18:59:15 UTC,Biden,649282,1226061,4392,New Jersey,35.9,64.1,60.0,76.9,,
2161,2161,2020-11-06 18:51:26 UTC,Biden,650520,1230548,7548,New Jersey,34.6,65.4,61.5,76.9,,
2162,2162,2020-11-06 18:43:36 UTC,Biden,652842,1238295,10364,New Jersey,55.9,44.1,63.6,76.8,,
2163,2163,2020-11-06 18:34:23 UTC,Biden,651618,1248827,0,New Jersey,,,66.8,76.5,,
2164,2164,2020-11-06 18:24:05 UTC,Biden,651618,1248893,20207,New Jersey,26.1,73.9,66.8,76.5,,
2165,2165,2020-11-06 16:58:02 UTC,Biden,661281,1269656,21663,New Jersey,48.0,52.0,54.8,76.5,,
2166,2166,2020-11-06 15:52:39 UTC,Biden,662150,1291942,2308,New Jersey,30.3,69.7,57.0,76.0,,
2167,2167,2020-11-06 15:45:44 UTC,Biden,663060,1294330,17366,New Jersey,40.9,59.1,54.7,76.0,,
2168,2168,2020-11-06 13:52:37 UTC,Biden,666206,1311935,2209,New Jersey,32.6,67.4,43.5,75.8,,
2169,2169,2020-11-06 04:32:22 UTC,Biden,666973,1314232,6775,New Jersey,52.5,47.5,41.5,75.8,,
2170,2170,2020-11-06 03:58:12 UTC,Biden,666628,1321103,30850,New Jersey,60.3,39.7,39.7,75.6,,
2171,2171,2020-11-05 22:45:37 UTC,Biden,660300,1352542,26389,New Jersey,70.4,29.6,33.6,74.8,,
2172,2172,2020-11-05 22:01:29 UTC,Biden,649555,1379318,22209,New Jersey,37.8,62.2,60.8,73.9,,
2173,2173,2020-11-05 21:53:18 UTC,Biden,654970,1402361,18993,New Jersey,43.3,56.7,49.5,73.7,,
2174,2174,2020-11-05 21:45:23 UTC,Biden,657533,1421630,17398,New Jersey,62.9,37.1,42.6,73.5,,
2175,2175,2020-11-05 21:37:23 UTC,Biden,653035,1439249,16244,New Jersey,49.7,50.3,50.9,73.1,,
2176,2176,2020-11-05 21:21:19 UTC,Biden,653121,1455800,4471,New Jersey,38.3,61.7,42.3,72.8,,
2177,2177,2020-11-05 21:05:33 UTC,Biden,654168,1460390,12690,New Jersey,53.3,46.7,37.7,72.8,,
2178,2178,2020-11-05 20:23:39 UTC,Biden,653330,1473295,17388,New Jersey,68.9,31.1,41.4,72.5,,
2179,2179,2020-11-05 20:14:01 UTC,Biden,646760,1491013,8342,New Jersey,54.2,45.8,65.1,72.0,,
2180,2180,2020-11-05 20:01:34 UTC,Biden,646052,1499483,19006,New Jersey,25.4,74.6,68.6,71.9,,
2181,2181,2020-11-05 19:49:33 UTC,Biden,655398,1518972,17032,New Jersey,41.7,58.3,55.6,71.9,,
2182,2182,2020-11-05 19:45:41 UTC,Biden,658238,1536278,31294,New Jersey,48.1,51.9,51.9,71.8,,
2183,2183,2020-11-05 19:29:35 UTC,Biden,659452,1568338,31536,New Jersey,42.9,57.1,57.1,71.4,,
2184,2184,2020-11-05 04:55:36 UTC,Biden,663946,1600559,6759,New Jersey,52.2,47.8,53.0,71.1,,
2185,2185,2020-11-05 01:16:26 UTC,Biden,663647,1607406,22947,New Jersey,45.5,54.5,55.1,71.0,,
2186,2186,2020-11-05 01:00:02 UTC,Biden,665722,1630001,16417,New Jersey,43.0,57.0,52.9,70.8,,
2187,2187,2020-11-04 20:53:17 UTC,Biden,668023,1646821,1143,New Jersey,30.8,69.2,47.6,70.6,,
2188,2188,2020-11-04 20:32:34 UTC,Biden,668462,1647809,15273,New Jersey,54.0,46.0,46.0,70.6,,
2189,2189,2020-11-04 19:13:03 UTC,Biden,667253,1663317,2,New Jersey,50.0,50.0,35.7,70.4,,
2190,2190,2020-11-04 16:37:07 UTC,Biden,667253,1663319,12,New Jersey,66.7,33.3,33.3,70.4,,
2191,2191,2020-11-04 13:28:22 UTC,Biden,667249,1663332,0,New Jersey,,,,70.4,,
2192,2192,2020-11-25 03:46:13 UTC,Biden,99720,11,Unknown,New Mexico,16.7,83.3,22.4,463585.6,,
2193,2193,2020-11-24 13:22:21 UTC,Biden,99716,4,0,New Mexico,,,22.4,1274721.8,,
2194,2194,2020-11-23 23:33:23 UTC,Biden,99716,4,140,New Mexico,63.6,36.4,22.4,1274721.8,,
2195,2195,2020-11-22 02:12:50 UTC,Biden,99678,147,72,New Mexico,72.2,27.8,22.3,34721.7,,
2196,2196,2020-11-21 02:21:11 UTC,Biden,99646,220,6,New Mexico,50.0,50.0,22.2,23209.6,,
2197,2197,2020-11-19 02:15:50 UTC,Biden,99646,226,21,New Mexico,52.4,47.6,22.2,22594.7,,
2198,2198,2020-11-18 02:14:21 UTC,Biden,99645,248,2,New Mexico,50.0,50.0,22.2,20594.6,,
2199,2199,2020-11-17 02:06:33 UTC,Biden,99645,250,2,New Mexico,100.0,0.0,22.2,20430.2,,
